timestamp_utc,x_pos_mm,y_pos_mm,x_vel_mm_per_s,y_vel_mm_per_s,s_vel_deg_per_s
0 days 00:00:09.512000,20.960677,35.495238,23.858415,-0.008213999999999999,57293.999955
0 days 00:00:09.514000,21.00848,35.495258,23.858237,-0.00902,57293.999955
0 days 00:00:09.516000,21.05624,35.495248,23.858527,-0.009913,57293.999955
0 days 00:00:09.518000,21.103934,35.495258,23.859308,-0.010876,57293.999955
0 days 00:00:09.520000,21.151754,35.495258,23.860603,-0.011885,57293.999955
0 days 00:00:09.522000,21.199568,35.495238,23.862389,-0.012960000000000001,57293.999955
0 days 00:00:09.524000,21.247318,35.495208,23.864621,-0.014102,57293.999955
0 days 00:00:09.526000,21.295102,35.495208,23.86721,-0.015331,57293.999955
0 days 00:00:09.528000,21.342832,35.495198,23.869978,-0.016630000000000002,57293.999955
0 days 00:00:09.530000,21.390516,35.495178,23.872701,-0.017976,57293.999955
0 days 00:00:09.532000,21.438216,35.495188,23.875112,-0.019386999999999998,57293.999955
0 days 00:00:09.534000,21.48601,35.495158,23.876831,-0.020864999999999998,57293.999955
0 days 00:00:09.536000,21.53367,35.495128,23.8775,-0.02237,57293.999955
0 days 00:00:09.538000,21.581344,35.495118,23.877054,-0.023877,57293.999955
0 days 00:00:09.540000,21.629174,35.495098,23.875804,-0.025425,57293.999955
0 days 00:00:09.542000,21.676907,35.495058,23.874286,-0.027018,57293.999955
0 days 00:00:09.544000,21.724647,35.495018,23.872946,-0.028696,57293.999955
0 days 00:00:09.546000,21.772431,35.494968,23.872054,-0.030563999999999997,57293.999955
0 days 00:00:09.548000,21.820141,35.494918,23.87183,-0.032733,57293.999955
0 days 00:00:09.550000,21.867865,35.494868,23.872456,-0.035415999999999996,57293.999955
0 days 00:00:09.552000,21.915625,35.494838,23.873795,-0.038916,57293.999955
0 days 00:00:09.554000,21.963239,35.494788,23.87538,-0.043546,57293.999955
0 days 00:00:09.556000,22.010799,35.494738,23.876585,-0.049658,57293.999955
0 days 00:00:09.558000,22.058423,35.494688,23.876897,-0.057670000000000006,57293.999955
0 days 00:00:09.560000,22.106113,35.494618,23.876004000000002,-0.068026,57293.999955
0 days 00:00:09.562000,22.153797,35.494538,23.873795,-0.081172,57293.999955
0 days 00:00:09.564000,22.201597,35.494448,23.870491,-0.097495,57293.999955
0 days 00:00:09.566000,22.249461,35.494328,23.866585,-0.117353,57293.999955
0 days 00:00:09.568000,22.297241,35.494198,23.862611,-0.14102499999999998,57293.999955
0 days 00:00:09.570000,22.345175,35.494078,23.859062,-0.16877699999999998,57293.999955
0 days 00:00:09.572000,22.393085,35.493918,23.856339,-0.200817,57293.999955
0 days 00:00:09.574000,22.440848,35.493718,23.854732,-0.23724499999999998,57293.999955
0 days 00:00:09.576000,22.488658,35.493468,23.85433,-0.278152,57293.999955
0 days 00:00:09.578000,22.536502,35.493168,23.854933,-0.32354499999999997,57293.999955
0 days 00:00:09.580000,22.584212,35.492758,23.856094,-0.373405,57293.999955
0 days 00:00:09.582000,22.631886,35.492268,23.857165,-0.42772899999999997,57293.999955
0 days 00:00:09.584000,22.679606,35.491668,23.8575,-0.48643699999999995,57293.999955
0 days 00:00:09.586000,22.72725,35.490938,23.856673999999998,-0.54942,57293.999955
0 days 00:00:09.588000,22.77486,35.490098,23.854687,-0.616566,57293.999955
0 days 00:00:09.590000,22.822594,35.489098,23.851808,-0.6876829999999999,57293.999955
0 days 00:00:09.592000,22.870224,35.487958,23.848415,-0.762631,57293.999955
0 days 00:00:09.594000,22.917778,35.486718,23.844955,-0.841175,57293.999955
0 days 00:00:09.596000,22.965457999999998,35.485358,23.841875,-0.923029,57293.999955
0 days 00:00:09.598000,23.013092,35.483848,23.839621,-1.007923,57293.999955
0 days 00:00:09.600000,23.060722,35.482218,23.838415,-1.095489,57293.999955
0 days 00:00:09.602000,23.108486,35.480438,23.837946,-1.185388,57293.999955
0 days 00:00:09.604000,23.156206,35.478468,23.837545,-1.2772649999999999,57293.999955
0 days 00:00:09.606000,23.203929,35.476328,23.836295,-1.370682,57293.999955
0 days 00:00:09.608000,23.251719,35.474058,23.833214,-1.465233,57293.999955
0 days 00:00:09.610000,23.299493,35.471608,23.827768,-1.560497,57293.999955
0 days 00:00:09.612000,23.347123,35.468928,23.819888,-1.656148,57293.999955
0 days 00:00:09.614000,23.394787,35.466118,23.809821,-1.7519559999999998,57293.999955
0 days 00:00:09.616000,23.442447,35.463088,23.798191,-1.847658,57293.999955
0 days 00:00:09.618000,23.490011,35.459858,23.78587,-1.943104,57293.999955
0 days 00:00:09.620000,23.537551,35.456408,23.773817,-2.038183,57293.999955
0 days 00:00:09.622000,23.585144,35.452758,23.762879,-2.132841,57293.999955
0 days 00:00:09.624000,23.632654,35.448828,23.753303,-2.227076,57293.999955
0 days 00:00:09.626000,23.680218,35.444658,23.744732,-2.320787,57293.999955
0 days 00:00:09.628000,23.727878,35.440218,23.736585,-2.413901,57293.999955
0 days 00:00:09.630000,23.775441999999998,35.435428,23.728326,-2.506393,57293.999955
0 days 00:00:09.632000,23.822972,35.430388,23.71962,-2.59824,57293.999955
0 days 00:00:09.634000,23.870556,35.425118,23.710267,-2.68948,57293.999955
0 days 00:00:09.636000,23.918006,35.419598,23.700178,-2.780137,57293.999955
0 days 00:00:09.638000,23.965418,35.413928,23.689486,-2.870274,57293.999955
0 days 00:00:09.640000,24.012818,35.408178,23.678482,-2.959978,57293.999955
0 days 00:00:09.642000,24.060112,35.402328,23.667455,-3.049339,57293.999955
0 days 00:00:09.644000,24.107382,35.396418,23.656473,-3.138425,57293.999955
0 days 00:00:09.646000,24.154776,35.390448,23.645379,-3.227284,57293.999955
0 days 00:00:09.648000,24.202096,35.384368,23.633995,-3.315919,57293.999955
0 days 00:00:09.650000,24.24933,35.378178,23.622142,-3.404331,57293.999955
0 days 00:00:09.652000,24.29662,35.371848,23.609709,-3.49254,57293.999955
0 days 00:00:09.654000,24.343903,35.365358,23.596651,-3.580569,57293.999955
0 days 00:00:09.656000,24.391073,35.358658,23.583013,-3.668398,57293.999955
0 days 00:00:09.658000,24.438237,35.351808,23.568906,-3.756048,57293.999955
0 days 00:00:09.660000,24.485397,35.344758,23.554397,-3.843538,57293.999955
0 days 00:00:09.662000,24.532441,35.337518,23.539553,-3.930873,57293.999955
0 days 00:00:09.664000,24.579541,35.330088,23.524441,-4.018091,57293.999955
0 days 00:00:09.666000,24.626703,35.322467,23.509084,-4.105158,57293.999955
0 days 00:00:09.668000,24.673743,35.314647,23.493548,-4.192068,57293.999955
0 days 00:00:09.670000,24.720727,35.306627,23.477834,-4.278883,57293.999955
0 days 00:00:09.672000,24.767857,35.298427,23.46183,-4.365548,57293.999955
0 days 00:00:09.674000,24.814871,35.289997,23.445557,-4.452037,57293.999955
0 days 00:00:09.676000,24.861891,35.281417,23.429017,-4.538407,57293.999955
0 days 00:00:09.678000,24.908914,35.272657,23.412209,-4.624646,57293.999955
0 days 00:00:09.680000,24.955824,35.263727,23.395178,-4.710771,57293.999955
0 days 00:00:09.682000,25.002668,35.254647,23.377856,-4.796785,57293.999955
0 days 00:00:09.684000,25.049618,35.245417,23.360223,-4.882667,57293.999955
0 days 00:00:09.686000,25.096422,35.236007,23.342343,-4.968475,57293.999955
0 days 00:00:09.688000,25.143152,35.226457,23.324196,-5.054216,57293.999955
0 days 00:00:09.690000,25.189925,35.216767,23.305781,-5.139871,57293.999955
0 days 00:00:09.692000,25.236605,35.206877,23.287097,-5.225476,57293.999955
0 days 00:00:09.694000,25.283209,35.196787,23.26808,-5.311017,57293.999955
0 days 00:00:09.696000,25.329859,35.186537,23.248682,-5.39649,57293.999955
0 days 00:00:09.698000,25.376452,35.176017,23.228883,-5.481897,57293.999955
0 days 00:00:09.700000,25.422902,35.165327,23.20866,-5.567217,57293.999955
0 days 00:00:09.702000,25.469466,35.154407,23.187968,-5.652467,57293.999955
0 days 00:00:09.704000,25.516026,35.143317,23.166763,-5.737611,57293.999955
0 days 00:00:09.706000,25.562419,35.132057,23.145021,-5.822623,57293.999955
0 days 00:00:09.708000,25.608749,35.120677,23.122789,-5.907541,57293.999955
0 days 00:00:09.710000,25.655003,35.109187,23.100133,-5.99235,57293.999955
0 days 00:00:09.712000,25.701163,35.097547,23.077053,-6.077047,57293.999955
0 days 00:00:09.714000,25.747315,35.085807,23.053637,-6.161673,57293.999955
0 days 00:00:09.716000,25.793485,35.073847,23.030021,-6.246211,57293.999955
0 days 00:00:09.718000,25.83954,35.061737,23.006249,-6.330701,57293.999955
0 days 00:00:09.720000,25.88562,35.049437,22.982343,-6.415166,57293.999955
0 days 00:00:09.722000,25.931712,35.036977,22.958325,-6.499569,57293.999955
0 days 00:00:09.724000,25.977762,35.024297,22.934218,-6.583945,57293.999955
0 days 00:00:09.726000,26.023767,35.011457,22.910021,-6.668298,57293.999955
0 days 00:00:09.728000,26.069847,34.998417,22.885669,-6.75259,57293.999955
0 days 00:00:09.730000,26.115789,34.985177,22.861048,-6.836834,57293.999955
0 days 00:00:09.732000,26.161699,34.971747,22.83616,-6.920993,57293.999955
0 days 00:00:09.734000,26.207633,34.958207,22.810980999999998,-7.005003,57293.999955
0 days 00:00:09.736000,26.253463,34.944497,22.785423,-7.088917,57293.999955
0 days 00:00:09.738000,26.299066,34.930677,22.759463,-7.172722,57293.999955
0 days 00:00:09.740000,26.344746,34.916687,22.733169,-7.256375,57293.999955
0 days 00:00:09.742000,26.39035,34.902537,22.706517,-7.339872,57293.999955
0 days 00:00:09.744000,26.43581,34.888187,22.679441,-7.423192,57293.999955
0 days 00:00:09.746000,26.481233,34.873696,22.651896,-7.506354,57293.999955
0 days 00:00:09.748000,26.526593,34.859006,22.623905,-7.58934,57293.999955
0 days 00:00:09.750000,26.571747,34.844116,22.59549,-7.6721070000000005,57293.999955
0 days 00:00:09.752000,26.616917,34.829086,22.566584,-7.75467,57293.999955
0 days 00:00:09.754000,26.66209,34.813866,22.537164,-7.837013,57293.999955
0 days 00:00:09.756000,26.70723,34.798476,22.50732,-7.919153,57293.999955
0 days 00:00:09.758000,26.752314,34.782956,22.477164,-8.001132,57293.999955
0 days 00:00:09.760000,26.797444,34.767236,22.446673,-8.082955,57293.999955
0 days 00:00:09.762000,26.842487,34.751336,22.415869,-8.164661,57293.999955
0 days 00:00:09.764000,26.887527,34.735296,22.384909,-8.246277,57293.999955
0 days 00:00:09.766000,26.932511,34.719136,22.353905,-8.327823,57293.999955
0 days 00:00:09.768000,26.977321,34.702786,22.322834,-8.409402,57293.999955
0 days 00:00:09.770000,27.022024,34.686296,22.291695,-8.491026,57293.999955
0 days 00:00:09.772000,27.066794,34.669666,22.260579,-8.572675,57293.999955
0 days 00:00:09.774000,27.111368,34.652796,22.229575,-8.654387,57293.999955
0 days 00:00:09.776000,27.155848,34.635766,22.198615,-8.736185,57293.999955
0 days 00:00:09.778000,27.200361,34.618586,22.167566,-8.818073,57293.999955
0 days 00:00:09.780000,27.244751,34.601256,22.136427,-8.900030000000001,57293.999955
0 days 00:00:09.782000,27.289035,34.583776,22.105177,-8.981993,57293.999955
0 days 00:00:09.784000,27.333425,34.566176,22.073682,-9.063937,57293.999955
0 days 00:00:09.786000,27.377738,34.548406,22.041762,-9.145838,57293.999955
0 days 00:00:09.788000,27.421928,34.530476,22.009396,-9.227634,57293.999955
0 days 00:00:09.790000,27.466142,34.512406,21.976606,-9.309299,57293.999955
0 days 00:00:09.792000,27.510372,34.494156,21.94328,-9.390789,57293.999955
0 days 00:00:09.794000,27.554435,34.475736,21.909351,-9.472081,57293.999955
0 days 00:00:09.796000,27.598505,34.457136,21.874887,-9.553152,57293.999955
0 days 00:00:09.798000,27.642509,34.438306,21.839909,-9.633999,57293.999955
0 days 00:00:09.800000,27.686379,34.419286,21.804418,-9.714604,57293.999955
0 days 00:00:09.802000,27.730182,34.400165,21.768391,-9.794963,57293.999955
0 days 00:00:09.804000,27.773912,34.380885,21.731874,-9.875096,57293.999955
0 days 00:00:09.806000,27.817476,34.361405,21.694999,-9.954986,57293.999955
0 days 00:00:09.808000,27.860956,34.341795,21.657744,-10.034651,57293.999955
0 days 00:00:09.810000,27.904419,34.322045,21.620043,-10.114112,57293.999955
0 days 00:00:09.812000,27.947719,34.302115,21.582007,-10.193333,57293.999955
0 days 00:00:09.814000,27.990953,34.282035,21.543726,-10.272348,57293.999955
0 days 00:00:09.816000,28.034223,34.261775,21.505132,-10.351182,57293.999955
0 days 00:00:09.818000,28.077346,34.241315,21.466226,-10.429838,57293.999955
0 days 00:00:09.820000,28.120336,34.220735,21.427074,-10.508335,57293.999955
0 days 00:00:09.822000,28.16337,34.200015,21.387766,-10.586656,57293.999955
0 days 00:00:09.824000,28.20628,34.179165,21.34828,-10.664859,57293.999955
0 days 00:00:09.826000,28.249063,34.158145,21.308592,-10.74297,57293.999955
0 days 00:00:09.828000,28.291863,34.137005,21.268838,-10.821012,57293.999955
0 days 00:00:09.830000,28.334517,34.115685,21.229128,-10.899048,57293.999955
0 days 00:00:09.832000,28.377017,34.094225,21.18944,-10.977063,57293.999955
0 days 00:00:09.834000,28.41954,34.072655,21.149774999999998,-11.055096,57293.999955
0 days 00:00:09.836000,28.46201,34.050845,21.110155,-11.133171,57293.999955
0 days 00:00:09.838000,28.504363,34.028865,21.070601,-11.211271,57293.999955
0 days 00:00:09.840000,28.546683,34.006725,21.031048,-11.289394,57293.999955
0 days 00:00:09.842000,28.588957,33.984385,20.991338,-11.367478,57293.999955
0 days 00:00:09.844000,28.631107,33.961865,20.951382,-11.445458,57293.999955
0 days 00:00:09.846000,28.6732,33.939254,20.911114,-11.523286,57293.999955
0 days 00:00:09.848000,28.71529,33.916504,20.870378,-11.600897,57293.999955
0 days 00:00:09.850000,28.757184,33.893624,20.828994,-11.678225,57293.999955
0 days 00:00:09.852000,28.799053999999998,33.870634,20.786873,-11.755142,57293.999955
0 days 00:00:09.854000,28.840858,33.847484,20.743949,-11.831595,57293.999955
0 days 00:00:09.856000,28.882548,33.824144,20.700088,-11.907539,57293.999955
0 days 00:00:09.858000,28.924121,33.800624,20.655221,-11.982889,57293.999955
0 days 00:00:09.860000,28.965691,33.776924,20.609395,-12.057636,57293.999955
0 days 00:00:09.862000,29.007045,33.753054,20.562677,-12.131801,57293.999955
0 days 00:00:09.864000,29.048235,33.729034,20.515154,-12.205406,57293.999955
0 days 00:00:09.866000,29.089418,33.704884,20.46694,-12.278512,57293.999955
0 days 00:00:09.868000,29.130488,33.680544,20.41819,-12.351229,57293.999955
0 days 00:00:09.870000,29.171392,33.656114,20.369105,-12.423646,57293.999955
0 days 00:00:09.872000,29.212292,33.631584,20.319886,-12.495893,57293.999955
0 days 00:00:09.874000,29.253076,33.606874,20.27069,-12.568065,57293.999955
0 days 00:00:09.876000,29.293696,33.582074,20.22165,-12.64027,57293.999955
0 days 00:00:09.878000,29.334309,33.557174,20.172922,-12.71264,57293.999955
0 days 00:00:09.880000,29.374899,33.532064,20.124663,-12.78529,57293.999955
0 days 00:00:09.882000,29.415313,33.506803,20.076985,-12.85831,57293.999955
0 days 00:00:09.884000,29.455663,33.481393,20.029909,-12.931749,57293.999955
0 days 00:00:09.886000,29.495927,33.455833,19.983391,-13.005593,57293.999955
0 days 00:00:09.888000,29.536037,33.430093,19.937297,-13.079838,57293.999955
0 days 00:00:09.890000,29.57605,33.404173,19.891427,-13.154365,57293.999955
0 days 00:00:09.892000,29.61604,33.378043,19.845512,-13.228998,57293.999955
0 days 00:00:09.894000,29.655874,33.351823,19.799262,-13.303561,57293.999955
0 days 00:00:09.896000,29.695624,33.325553,19.752409,-13.377833,57293.999955
0 days 00:00:09.898000,29.735358,33.299163,19.70482,-13.451732,57293.999955
0 days 00:00:09.900000,29.774938,33.272543,19.656449,-13.525212,57293.999955
0 days 00:00:09.902000,29.814461,33.245773,19.607297,-13.598227,57293.999955
0 days 00:00:09.904000,29.854011,33.218853,19.557453,-13.670814,57293.999955
0 days 00:00:09.906000,29.893385,33.191723,19.507074,-13.743017,57293.999955
0 days 00:00:09.908000,29.932585,33.164433,19.456293,-13.814921,57293.999955
0 days 00:00:09.910000,29.971799,33.137083,19.405243,-13.886655,57293.999955
0 days 00:00:09.912000,30.010839,33.109613,19.354038,-13.958233,57293.999955
0 days 00:00:09.914000,30.049722,33.082042,19.302721,-14.029695,57293.999955
0 days 00:00:09.916000,30.088562,33.054372,19.25136,-14.101065,57293.999955
0 days 00:00:09.918000,30.127306,33.026442,19.199976,-14.172346,57293.999955
0 days 00:00:09.920000,30.165846,32.998342,19.148569,-14.243578,57293.999955
0 days 00:00:09.922000,30.20433,32.970072,19.097141,-14.314746,57293.999955
0 days 00:00:09.924000,30.24271,32.941672,19.045668,-14.385806,57293.999955
0 days 00:00:09.926000,30.280894,32.913152,18.994083,-14.456754,57293.999955
0 days 00:00:09.928000,30.319044,32.884462,18.942297,-14.527531,57293.999955
0 days 00:00:09.930000,30.357128,32.855612,18.890176,-14.598049,57293.999955
0 days 00:00:09.932000,30.395068,32.826632,18.837632,-14.668258,57293.999955
0 days 00:00:09.934000,30.432951,32.797592,18.784551,-14.738055,57293.999955
0 days 00:00:09.936000,30.470821,32.768442,18.730801,-14.807327,57293.999955
0 days 00:00:09.938000,30.508545,32.739152,18.67627,-14.875983,57293.999955
0 days 00:00:09.940000,30.546175,32.709662,18.620913,-14.943974,57293.999955
0 days 00:00:09.942000,30.583739,32.680012,18.56473,-15.011276,57293.999955
0 days 00:00:09.944000,30.621079,32.650202,18.507743,-15.077885,57293.999955
0 days 00:00:09.946000,30.658243,32.620301,18.45002,-15.143842,57293.999955
0 days 00:00:09.948000,30.695403,32.590231,18.391694,-15.209233,57293.999955
0 days 00:00:09.950000,30.732377,32.560021,18.332944,-15.274206,57293.999955
0 days 00:00:09.952000,30.769157,32.529741,18.273904,-15.338918,57293.999955
0 days 00:00:09.954000,30.805871,32.499331,18.214707,-15.403444,57293.999955
0 days 00:00:09.956000,30.842431,32.468751,18.155556,-15.467933,57293.999955
0 days 00:00:09.958000,30.878825,32.438071,18.096582,-15.53256,57293.999955
0 days 00:00:09.960000,30.915205,32.407291,18.037899,-15.597424,57293.999955
0 days 00:00:09.962000,30.951548,32.376391,17.979641,-15.662673999999999,57293.999955
0 days 00:00:09.964000,30.987718,32.345321,17.92185,-15.728406,57293.999955
0 days 00:00:09.966000,31.023902,32.314101,17.864574,-15.794629,57293.999955
0 days 00:00:09.968000,31.059962,32.282711,17.807699,-15.861323,57293.999955
0 days 00:00:09.970000,31.095866,32.251201,17.75098,-15.928326,57293.999955
0 days 00:00:09.972000,31.131686,32.219601,17.694194,-15.995417,57293.999955
0 days 00:00:09.974000,31.16742,32.18786,17.637074,-16.062375,57293.999955
0 days 00:00:09.976000,31.20296,32.15601,17.579395,-16.128975,57293.999955
0 days 00:00:09.978000,31.238354,32.12406,17.521069,-16.195095,57293.999955
0 days 00:00:09.980000,31.273714,32.09194,17.462051,-16.260644,57293.999955
0 days 00:00:09.982000,31.308778,32.05967,17.402364,-16.325613,57293.999955
0 days 00:00:09.984000,31.343738,32.02725,17.342118,-16.390062,57293.999955
0 days 00:00:09.986000,31.378662,31.9948,17.281493,-16.454057,57293.999955
0 days 00:00:09.988000,31.413372,31.96216,17.220623,-16.517727,57293.999955
0 days 00:00:09.990000,31.447976,31.92925,17.159596,-16.581104,57293.999955
0 days 00:00:09.992000,31.482596,31.8963,17.098435,-16.644171,57293.999955
0 days 00:00:09.994000,31.517031,31.86337,17.037118,-16.706925,57293.999955
0 days 00:00:09.996000,31.551211,31.83039,16.975689,-16.769327,57293.999955
0 days 00:00:09.998000,31.585445,31.79717,16.914194,-16.831391,57293.999955
0 days 00:00:10,31.619575,31.76364,16.852631,-16.893161,57293.999955
0 days 00:00:10.002000,31.653519,31.730019,16.791024,-16.954661,57293.999955
0 days 00:00:10.004000,31.687399,31.696349,16.729395,-17.015934,57293.999955
0 days 00:00:10.006000,31.721073,31.662529,16.667788,-17.077043,57293.999955
0 days 00:00:10.008000,31.754583,31.628479,16.606203,-17.138036,57293.999955
0 days 00:00:10.010000,31.787997,31.594369,16.544596,-17.198958,57293.999955
0 days 00:00:10.012000,31.821257,31.560189,16.482966,-17.259853,57293.999955
0 days 00:00:10.014000,31.854331,31.525969,16.42127,-17.320746,57293.999955
0 days 00:00:10.016000,31.887371,31.491679,16.359439,-17.381618,57293.999955
0 days 00:00:10.018000,31.920225,31.457209,16.297408,-17.442469,57293.999955
0 days 00:00:10.020000,31.952965,31.422629,16.235064,-17.503257,57293.999955
0 days 00:00:10.022000,31.98561,31.387919,16.172319,-17.563897,57293.999955
0 days 00:00:10.024000,32.01818,31.353059000000002,16.109082,-17.624301,57293.999955
0 days 00:00:10.026000,32.050564,31.317999,16.045176,-17.684339,57293.999955
0 days 00:00:10.028000,32.082884,31.282789,15.980533,-17.743897,57293.999955
0 days 00:00:10.030000,32.115198,31.247458,15.915087,-17.802844,57293.999955
0 days 00:00:10.032000,32.147338,31.212088,15.848747,-17.861064,57293.999955
0 days 00:00:10.034000,32.179293,31.176658,15.781515,-17.918488,57293.999955
0 days 00:00:10.036000,32.211273,31.141078,15.713412,-17.975069,57293.999955
0 days 00:00:10.038000,32.243047,31.105318,15.644506,-18.030821,57293.999955
0 days 00:00:10.040000,32.274637,31.069498,15.574953,-18.085828,57293.999955
0 days 00:00:10.042000,32.306181,31.033518,15.504908,-18.140178,57293.999955
0 days 00:00:10.044000,32.337481,30.997428,15.434573,-18.194082,57293.999955
0 days 00:00:10.046000,32.368606,30.961208,15.364194,-18.247783,57293.999955
0 days 00:00:10.048000,32.399626,30.924908,15.293993,-18.301466,57293.999955
0 days 00:00:10.050000,32.43048,30.888478,15.224149,-18.35537,57293.999955
0 days 00:00:10.052000,32.46112,30.851948,15.154774,-18.40962,57293.999955
0 days 00:00:10.054000,32.491664,30.815377,15.085912,-18.464287,57293.999955
0 days 00:00:10.056000,32.522084,30.778677,15.017564,-18.519439,57293.999955
0 days 00:00:10.058000,32.552319,30.741847,14.949685,-18.574981,57293.999955
0 days 00:00:10.060000,32.582499,30.704927,14.88214,-18.630783,57293.999955
0 days 00:00:10.062000,32.612593,30.667817,14.814774,-18.686729,57293.999955
0 days 00:00:10.064000,32.642493,30.630607,14.74743,-18.742649,57293.999955
0 days 00:00:10.066000,32.672298,30.593317,14.680042,-18.798423,57293.999955
0 days 00:00:10.068000,32.701998,30.555897,14.612497,-18.853921,57293.999955
0 days 00:00:10.070000,32.731422,30.518387,14.544662,-18.909008,57293.999955
0 days 00:00:10.072000,32.760712,30.480737,14.476493,-18.96361,57293.999955
0 days 00:00:10.074000,32.789997,30.443017,14.407921,-19.017682,57293.999955
0 days 00:00:10.076000,32.819007,30.405187,14.33897,-19.071197,57293.999955
0 days 00:00:10.078000,32.847861,30.367246,14.269729,-19.124215,57293.999955
0 days 00:00:10.080000,32.876671,30.329226,14.200198,-19.176822,57293.999955
0 days 00:00:10.082000,32.905276,30.291106,14.130421,-19.229088,57293.999955
0 days 00:00:10.084000,32.933686,30.252866,14.060511,-19.281119,57293.999955
0 days 00:00:10.086000,32.962091,30.214496,13.990511,-19.333028,57293.999955
0 days 00:00:10.088000,32.990401,30.176036,13.920466,-19.384885,57293.999955
0 days 00:00:10.090000,33.018515,30.137486,13.850377,-19.436717,57293.999955
0 days 00:00:10.092000,33.046615,30.098846,13.780198,-19.488507,57293.999955
0 days 00:00:10.094000,33.0745,30.060046,13.709886000000001,-19.540233,57293.999955
0 days 00:00:10.096000,33.10216,30.021146,13.639372,-19.591871,57293.999955
0 days 00:00:10.098000,33.129725,29.982186,13.568569,-19.6433,57293.999955
0 days 00:00:10.100000,33.157095,29.943096,13.497408,-19.694425,57293.999955
0 days 00:00:10.102000,33.184269,29.903955,13.425823,-19.745137,57293.999955
0 days 00:00:10.104000,33.211389,29.864755,13.353702,-19.795304,57293.999955
0 days 00:00:10.106000,33.238344,29.825455,13.280935,-19.844813,57293.999955
0 days 00:00:10.108000,33.265154,29.785995,13.207497,-19.893532,57293.999955
0 days 00:00:10.110000,33.291829,29.746434999999998,13.133435,-19.941407,57293.999955
0 days 00:00:10.112000,33.318419,29.706745,13.058702,-19.988413,57293.999955
0 days 00:00:10.114000,33.344774,29.666915,12.983323,-20.034509,57293.999955
0 days 00:00:10.116000,33.370994,29.626935,12.907385,-20.07975,57293.999955
0 days 00:00:10.118000,33.397169,29.586935,12.830957,-20.124244,57293.999955
0 days 00:00:10.120000,33.423139,29.546845,12.754193,-20.168081,57293.999955
0 days 00:00:10.122000,33.448954,29.506674,12.677251,-20.211431,57293.999955
0 days 00:00:10.124000,33.474694,29.466494,12.60022,-20.254453,57293.999955
0 days 00:00:10.126000,33.500229,29.426184,12.523278,-20.297344,57293.999955
0 days 00:00:10.128000,33.525559,29.385834,12.446604,-20.340404,57293.999955
0 days 00:00:10.130000,33.550794,29.345374,12.370332,-20.383846,57293.999955
0 days 00:00:10.132000,33.575824,29.304694,12.294595,-20.427871,57293.999955
0 days 00:00:10.134000,33.600688,29.263914,12.219439,-20.472618,57293.999955
0 days 00:00:10.136000,33.625448,29.223084,12.144796,-20.518083,57293.999955
0 days 00:00:10.138000,33.649994,29.182174,12.0706,-20.564181,57293.999955
0 days 00:00:10.140000,33.674344,29.141224,11.996693,-20.610703,57293.999955
0 days 00:00:10.142000,33.698609,29.100234,11.92281,-20.657266,57293.999955
0 days 00:00:10.144000,33.722729,29.059154,11.848725,-20.703507,57293.999955
0 days 00:00:10.146000,33.746634,29.017963,11.774283,-20.74915,57293.999955
0 days 00:00:10.148000,33.770474,28.976633,11.699372,-20.794027,57293.999955
0 days 00:00:10.150000,33.794199,28.935093,11.62397,-20.838103,57293.999955
0 days 00:00:10.152000,33.817669,28.893473,11.548077,-20.881375,57293.999955
0 days 00:00:10.154000,33.841044,28.851803,11.471738,-20.923924,57293.999955
0 days 00:00:10.156000,33.864374,28.810033,11.395086,-20.96594,57293.999955
0 days 00:00:10.158000,33.887479,28.768203,11.318189,-21.007562,57293.999955
0 days 00:00:10.160000,33.910439,28.726373,11.241068,-21.048846,57293.999955
0 days 00:00:10.162000,33.933344,28.684463,11.163747,-21.089815,57293.999955
0 days 00:00:10.164000,33.956004,28.642443,11.086225,-21.130431,57293.999955
0 days 00:00:10.166000,33.978479,28.600392,11.008501,-21.17069,57293.999955
0 days 00:00:10.168000,34.000849,28.558262,10.930577,-21.210611,57293.999955
0 days 00:00:10.170000,34.022985,28.516002,10.852452,-21.250178,57293.999955
0 days 00:00:10.172000,34.044925,28.473642,10.774193,-21.289448,57293.999955
0 days 00:00:10.174000,34.06682,28.431232,10.6958,-21.328468,57293.999955
0 days 00:00:10.176000,34.08845,28.388572,10.617274,-21.367243,57293.999955
0 days 00:00:10.178000,34.109975,28.345842,10.538635,-21.405812,57293.999955
0 days 00:00:10.180000,34.131415,28.303332,10.459885,-21.444201,57293.999955
0 days 00:00:10.182000,34.152571,28.260712,10.381046,-21.48243,57293.999955
0 days 00:00:10.184000,34.173511,28.217822,10.302095,-21.520484,57293.999955
0 days 00:00:10.186000,34.194466,28.174751,10.22301,-21.558339,57293.999955
0 days 00:00:10.188000,34.215206,28.131771,10.143814,-21.596013,57293.999955
0 days 00:00:10.190000,34.235642,28.088851,10.064506,-21.633509,57293.999955
0 days 00:00:10.192000,34.256032,28.045861,9.985064,-21.670785,57293.999955
0 days 00:00:10.194000,34.276307,28.002701,9.905466,-21.707819,57293.999955
0 days 00:00:10.196000,34.296347,27.959391,9.825733,-21.744587,57293.999955
0 days 00:00:10.198000,34.316293,27.916101,9.745867,-21.781107,57293.999955
0 days 00:00:10.200000,34.336163,27.872711,9.665823,-21.817381,57293.999955
