timestamp_utc,x_pos_mm,y_pos_mm,x_vel_mm_per_s,y_vel_mm_per_s,s_vel_deg_per_s
0 days 00:01:20.756000,182.974988,58.016009,20.583326,0.0,2471.999999
0 days 00:01:20.758000,183.016177,58.015999,20.583348,0.0,2471.999999
0 days 00:01:20.760000,183.057297,58.015989,20.583326,0.0,2471.999999
0 days 00:01:20.762000,183.098385,58.015989,20.583326,0.0,2471.999999
0 days 00:01:20.764000,183.139475,58.015999,20.583348,0.0,2471.999999
0 days 00:01:20.766000,183.180554,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.768000,183.221704,58.016009,20.583326,0.0,2471.999999
0 days 00:01:20.770000,183.262803,58.016009,20.583348,0.0,2471.999999
0 days 00:01:20.772000,183.303993,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.774000,183.345142,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.776000,183.386352,58.016009,20.583348,0.0,2471.999999
0 days 00:01:20.778000,183.427541,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.780000,183.468781,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.782000,183.51002,58.016009,20.583348,0.0,2471.999999
0 days 00:01:20.784000,183.55123,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.786000,183.592469,58.015989,20.583326,0.0,2471.999999
0 days 00:01:20.788000,183.633669,58.015999,20.583348,0.0,2471.999999
0 days 00:01:20.790000,183.674887,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.792000,183.716117,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.794000,183.757296,58.015989,20.583348,0.0,2471.999999
0 days 00:01:20.796000,183.798476,58.016009,20.583326,0.0,2471.999999
0 days 00:01:20.798000,183.839575,58.016009,20.583326,0.0,2471.999999
0 days 00:01:20.800000,183.880715,58.016009,20.583348,0.0,2471.999999
0 days 00:01:20.802000,183.921824,58.016009,20.583326,0.0,2471.999999
0 days 00:01:20.804000,183.962904,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.806000,184.003993,58.015999,20.583348,0.0,2471.999999
0 days 00:01:20.808000,184.045103,58.015979,20.583326,0.0,2471.999999
0 days 00:01:20.810000,184.086242,58.016009,20.583326,0.0,2471.999999
0 days 00:01:20.812000,184.127412,58.015999,20.583348,0.0,2471.999999
0 days 00:01:20.814000,184.168601,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.816000,184.209781,58.015989,20.583326,0.0,2471.999999
0 days 00:01:20.818000,184.250949,58.015999,20.583348,0.0,2471.999999
0 days 00:01:20.820000,184.292099,58.016009,20.583326,0.0,2471.999999
0 days 00:01:20.822000,184.333238,58.016009,20.583326,0.0,2471.999999
0 days 00:01:20.824000,184.374368,58.016009,20.583348,0.0,2471.999999
0 days 00:01:20.826000,184.415497,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.828000,184.456577,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.830000,184.497706,58.015999,20.583348,0.0,2471.999999
0 days 00:01:20.832000,184.538806,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.834000,184.579965,58.016009,20.583326,0.0,2471.999999
0 days 00:01:20.836000,184.621165,58.015989,20.583348,0.0,2471.999999
0 days 00:01:20.838000,184.662414,58.015989,20.583326,0.0,2471.999999
0 days 00:01:20.840000,184.703644,58.015979,20.583326,0.0,2471.999999
0 days 00:01:20.842000,184.744893,58.016009,20.583348,0.0,2471.999999
0 days 00:01:20.844000,184.786163,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.846000,184.827411,58.016019,20.583326,0.0,2471.999999
0 days 00:01:20.848000,184.868641,58.015999,20.583348,0.0,2471.999999
0 days 00:01:20.850000,184.90982,58.015989,20.583326,0.0,2471.999999
0 days 00:01:20.852000,184.95095,58.015989,20.583326,0.0,2471.999999
0 days 00:01:20.854000,184.992079,58.015999,20.583348,0.0,2471.999999
0 days 00:01:20.856000,185.033249,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.858000,185.074408,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.860000,185.115548,58.015999,20.583348,0.0,2471.999999
0 days 00:01:20.862000,185.156737,58.015989,20.583326,0.0,2471.999999
0 days 00:01:20.864000,185.197897,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.866000,185.239096,58.016009,20.583348,0.0,2471.999999
0 days 00:01:20.868000,185.280266,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.870000,185.321455,58.016019,20.583326,0.0,2471.999999
0 days 00:01:20.872000,185.362635,58.016009,20.583348,0.0,2471.999999
0 days 00:01:20.874000,185.403753,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.876000,185.444923,58.016009,20.583326,0.0,2471.999999
0 days 00:01:20.878000,185.486092,58.015999,20.583348,0.0,2471.999999
0 days 00:01:20.880000,185.527262,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.882000,185.568401,58.015989,20.583326,0.0,2471.999999
0 days 00:01:20.884000,185.609521,58.015989,20.583348,0.0,2471.999999
0 days 00:01:20.886000,185.65062,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.888000,185.69174,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.890000,185.732879,58.016009,20.583348,0.0,2471.999999
0 days 00:01:20.892000,185.774009,58.016009,20.583326,0.0,2471.999999
0 days 00:01:20.894000,185.815188,58.015989,20.583326,0.0,2471.999999
0 days 00:01:20.896000,185.856328,58.015989,20.583348,0.0,2471.999999
0 days 00:01:20.898000,185.897486,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.900000,185.938696,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.902000,185.979915,58.015999,20.583348,0.0,2471.999999
0 days 00:01:20.904000,186.021115,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.906000,186.062304,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.908000,186.103514,58.016009,20.583348,0.0,2471.999999
0 days 00:01:20.910000,186.144723,58.015989,20.583326,0.0,2471.999999
0 days 00:01:20.912000,186.185943,58.016009,20.583326,0.0,2471.999999
0 days 00:01:20.914000,186.227172,58.016009,20.583348,0.0,2471.999999
0 days 00:01:20.916000,186.268382,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.918000,186.309551,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.920000,186.350751,58.015999,20.583348,0.0,2471.999999
0 days 00:01:20.922000,186.39191,58.015989,20.583326,0.0,2471.999999
0 days 00:01:20.924000,186.43306,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.926000,186.474178,58.016009,20.583348,0.0,2471.999999
0 days 00:01:20.928000,186.515268,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.930000,186.556337,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.932000,186.597467,58.015999,20.583348,0.0,2471.999999
0 days 00:01:20.934000,186.638586,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.936000,186.679736,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.938000,186.720945,58.015989,20.583348,0.0,2471.999999
0 days 00:01:20.940000,186.762075,58.015989,20.583326,0.0,2471.999999
0 days 00:01:20.942000,186.803264,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.944000,186.844424,58.015999,20.583348,0.0,2471.999999
0 days 00:01:20.946000,186.885573,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.948000,186.926693,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.950000,186.967792,58.016009,20.583348,0.0,2471.999999
0 days 00:01:20.952000,187.008852,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.954000,187.04993,58.015989,20.583326,0.0,2471.999999
0 days 00:01:20.956000,187.09105,58.015989,20.583348,0.0,2471.999999
0 days 00:01:20.958000,187.132249,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.960000,187.173459,58.016009,20.583326,0.0,2471.999999
0 days 00:01:20.962000,187.214738,58.016009,20.583348,0.0,2471.999999
0 days 00:01:20.964000,187.256028,58.015989,20.583326,0.0,2471.999999
0 days 00:01:20.966000,187.297307,58.016009,20.583326,0.0,2471.999999
0 days 00:01:20.968000,187.338577,58.015989,20.583348,0.0,2471.999999
0 days 00:01:20.970000,187.379796,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.972000,187.420916,58.016009,20.583326,0.0,2471.999999
0 days 00:01:20.974000,187.461985,58.016009,20.583348,0.0,2471.999999
0 days 00:01:20.976000,187.503065,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.978000,187.544184,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.980000,187.585344,58.015999,20.583348,0.0,2471.999999
0 days 00:01:20.982000,187.626502,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.984000,187.667682,58.015989,20.583326,0.0,2471.999999
0 days 00:01:20.986000,187.708911,58.016009,20.583348,0.0,2471.999999
0 days 00:01:20.988000,187.750171,58.015999,20.583326,0.0,2471.999999
0 days 00:01:20.990000,187.79141,58.015989,20.583326,0.0,2471.999999
0 days 00:01:20.992000,187.83263,58.015999,20.583348,0.0,2471.999999
0 days 00:01:20.994000,187.873789,58.016019,20.583326,0.0,2471.999999
0 days 00:01:20.996000,187.914969,58.016009,20.583326,0.0,2471.999999
0 days 00:01:20.998000,187.956118,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21,187.997268,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.002000,188.038447,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.004000,188.079567,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.006000,188.120646,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.008000,188.161756,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.010000,188.202864,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.012000,188.243954,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.014000,188.285053,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.016000,188.326133,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.018000,188.367222,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.020000,188.408352,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.022000,188.449521,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.024000,188.490771,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.026000,188.53206,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.028000,188.57334,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.030000,188.614649,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.032000,188.655929,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.034000,188.697218,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.036000,188.738428,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.038000,188.779616,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.040000,188.820706,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.042000,188.861785,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.044000,188.902825,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.046000,188.943924,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.048000,188.984994,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.050000,189.026123,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.052000,189.067283,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.054000,189.108502,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.056000,189.149742,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.058000,189.190961,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.060000,189.232141,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.062000,189.27327,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.064000,189.31439,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.066000,189.355478,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.068000,189.396568,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.070000,189.437647,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.072000,189.478747,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.074000,189.519836,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.076000,189.560996,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.078000,189.602215,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.080000,189.643465,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.082000,189.684724,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.084000,189.725994,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.086000,189.767213,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.088000,189.808473,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.090000,189.849702,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.092000,189.890912,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.094000,189.93207,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.096000,189.97321,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.098000,190.014339,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.100000,190.055469,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.102000,190.096598,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.104000,190.137728,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.106000,190.178857,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.108000,190.219997,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.110000,190.261166,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.112000,190.302356,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.114000,190.343525,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.116000,190.384715,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.118000,190.425934,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.120000,190.467104,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.122000,190.508322,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.124000,190.549512,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.126000,190.590651,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.128000,190.631811,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.130000,190.67292,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.132000,190.71408,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.134000,190.755179,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.136000,190.796309,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.138000,190.837378,58.015979,20.583326,0.0,2471.999999
0 days 00:01:21.140000,190.878498,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.142000,190.919647,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.144000,190.960877,58.016019,20.583326,0.0,2471.999999
0 days 00:01:21.146000,191.002076,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.148000,191.043306,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.150000,191.084554,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.152000,191.125734,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.154000,191.166983,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.156000,191.208233,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.158000,191.249442,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.160000,191.290632,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.162000,191.331781,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.164000,191.372941,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.166000,191.4141,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.168000,191.45525,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.170000,191.496399,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.172000,191.537519,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.174000,191.578658,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.176000,191.619798,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.178000,191.660946,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.180000,191.702076,58.016019,20.583326,0.0,2471.999999
0 days 00:01:21.182000,191.743205,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.184000,191.784315,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.186000,191.825434,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.188000,191.866564,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.190000,191.907683,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.192000,191.948773,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.194000,191.989852,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.196000,192.030962,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.198000,192.072081,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.200000,192.113251,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.202000,192.15446,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.204000,192.19573,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.206000,192.236998,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.208000,192.278348,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.210000,192.319617,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.212000,192.360927,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.214000,192.402166,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.216000,192.443356,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.218000,192.484495,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.220000,192.525635,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.222000,192.566734,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.224000,192.607854,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.226000,192.648963,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.228000,192.690073,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.230000,192.731232,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.232000,192.772402,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.234000,192.8136,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.236000,192.85476,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.238000,192.895919,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.240000,192.937089,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.242000,192.978288,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.244000,193.019458,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.246000,193.060617,58.015979,20.583326,0.0,2471.999999
0 days 00:01:21.248000,193.101767,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.250000,193.142866,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.252000,193.184016,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.254000,193.225175,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.256000,193.266325,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.258000,193.307493,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.260000,193.348623,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.262000,193.389772,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.264000,193.430992,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.266000,193.472181,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.268000,193.513421,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.270000,193.55462,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.272000,193.59583,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.274000,193.637069,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.276000,193.678339,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.278000,193.719578,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.280000,193.760788,58.015979,20.583348,0.0,2471.999999
0 days 00:01:21.282000,193.801947,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.284000,193.843077,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.286000,193.884185,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.288000,193.925315,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.290000,193.966444,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.292000,194.007554,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.294000,194.048673,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.296000,194.089793,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.298000,194.130942,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.300000,194.172092,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.302000,194.213221,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.304000,194.254331,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.306000,194.29547,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.308000,194.33658,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.310000,194.377739,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.312000,194.418909,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.314000,194.460067,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.316000,194.501197,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.318000,194.542356,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.320000,194.583546,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.322000,194.624735,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.324000,194.665915,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.326000,194.707124,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.328000,194.748304,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.330000,194.789533,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.332000,194.830753,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.334000,194.872022,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.336000,194.913242,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.338000,194.954451,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.340000,194.995611,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.342000,195.036779,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.344000,195.077969,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.346000,195.119088,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.348000,195.160238,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.350000,195.201397,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.352000,195.242527,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.354000,195.283686,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.356000,195.324876,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.358000,195.366035,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.360000,195.407215,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.362000,195.448364,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.364000,195.489534,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.366000,195.530683,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.368000,195.571823,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.370000,195.612911,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.372000,195.654021,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.374000,195.6951,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.376000,195.73621,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.378000,195.777359,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.380000,195.818489,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.382000,195.859688,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.384000,195.900888,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.386000,195.942117,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.388000,195.983347,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.390000,196.024646,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.392000,196.065886,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.394000,196.107125,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.396000,196.148325,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.398000,196.189563,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.400000,196.230743,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.402000,196.271892,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.404000,196.313032,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.406000,196.354181,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.408000,196.395291,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.410000,196.43646,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.412000,196.47757000000001,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.414000,196.518689,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.416000,196.559809,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.418000,196.600928,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.420000,196.642128,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.422000,196.683307,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.424000,196.724487,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.426000,196.765625,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.428000,196.806765,58.015989,20.583326,0.0,2471.999999
0 days 00:01:21.430000,196.847914,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.432000,196.889044,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.434000,196.930143,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.436000,196.971243,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.438000,197.012322,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.440000,197.053422,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.442000,197.094581,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.444000,197.135751,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.446000,197.17695,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.448000,197.2182,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.450000,197.259479,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.452000,197.300789,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.454000,197.342067,58.015989,20.583348,0.0,2471.999999
0 days 00:01:21.456000,197.383287,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.458000,197.424446,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.460000,197.465586,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.462000,197.506685,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.464000,197.547805,58.016009,20.583326,0.0,2471.999999
0 days 00:01:21.466000,197.588914,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.468000,197.630064,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.470000,197.671213,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.472000,197.712373,58.016009,20.583348,0.0,2471.999999
0 days 00:01:21.474000,197.753612,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.476000,197.794832,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.478000,197.836001,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.480000,197.877201,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.482000,197.918379,58.015999,20.583326,0.0,2471.999999
0 days 00:01:21.484000,197.959529,58.015999,20.583348,0.0,2471.999999
0 days 00:01:21.486000,198.000718,58.015989,20.583326,0.0,2471.999999
